Año,Mes,Dia,Fecha,Aduana_De_Embarque,Razón_social_del_importador,Peso_en_kilos_netos,Peso_en_kilos_brutos,País_de_Destino,Departamento_Origen,Departamento_De_Procedencia,Vía_de_transporte,Valor_FOB_(USD),Valor_Flete,Valor_seguro,Valor_otros,Precio_Unitario_FOB_(USD)_Peso_Neto,Precio_Unitario_FOB_(USD)_Peso Bruto,Precio_Unitario_FOB_(USD)_Cantidad,Continente_Destino
2019,4,10,10/4/2019,CARTAGENA,COLCOCOA SARL,25179,25410,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"70694,88",0,0,0,"2,807692124","2,782167651","2,807692124",EUROPA
2019,4,12,12/4/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,99912,100492,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"221169,18",4000,"1131,5",0,"2,213639803","2,200863551","2,213639803",AMÉRICA
2019,4,22,22/4/2019,CARTAGENA,PT PAPANDAYAN COCOA INDUSTRIES,50040,50450,INDONESIA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"116793,36",0,0,0,"2,334","2,315031913","2,334",ASIA
2019,4,22,22/4/2019,CARTAGENA,PT PAPANDAYAN COCOA INDUSTRIES,50040,50450,INDONESIA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"112209,69",0,0,0,"2,24239988","2,224176214","2,24239988",ASIA
2019,4,22,22/4/2019,CARTAGENA,SOPHISCA FOOD INDUSTRIAL CO. LTD,1000,"1058,93",TAIWÁN,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,4260,"140,07",0,0,"4,26","4,022928805","4,26",ASIA
2019,4,29,29/4/2019,CARTAGENA,NESTLE MEXICO S.A. DE C.V.,100080,100914,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"185208,05",0,0,0,"1,85060002","1,835305805","1,85060002",AMÉRICA
2019,4,29,29/4/2019,CARTAGENA,DAARMHOUWER COCOA,25000,25200,PAÍSES BAJOS (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,71975,0,0,0,"2,879","2,856150794","2,879",EUROPA
2019,5,2,2/5/2019,CARTAGENA,SUCESORES DE JOSE SALGADO S A I C,24978,"25227,78",ARGENTINA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"66691,26","1146,74",0,0,"2,67","2,643564356","2,67",AMÉRICA
2019,5,3,3/5/2019,BUENAVENTURA,ATLANTIC (USA) LLC,12500,12750,ESTADOS UNIDOS,CAUCA,CAUCA,TRANSPORTE MARÍTIMO,60750,0,0,0,"4,86","4,764705882","4,86",AMÉRICA
2019,5,4,4/5/2019,BUENAVENTURA,CACAO HUNTERS JAPAN CO LTD,3480,3550,JAPÓN,CAUCA,CAUCA,TRANSPORTE MARÍTIMO,28558,0,0,0,"8,206321839","8,044507042","8,206321839",ASIA
2019,5,18,18/5/2019,CARTAGENA,"INTERNATIONAL COCOA, INC",20000,20200,ESTADOS UNIDOS,HUILA,HUILA,TRANSPORTE MARÍTIMO,56000,0,0,0,"2,8","2,772277228","2,8",AMÉRICA
2019,5,18,18/5/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,99912,100492,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"228222,99",3408,"1163,97",0,"2,284240031","2,271056303","2,284240031",AMÉRICA
2019,5,18,18/5/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,199824,200983,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"456395,97",6866,"2327,95",0,"2,283989761","2,270818776","2,283989761",AMÉRICA
2019,5,24,24/5/2019,CARTAGENA,"HD COTTERELL BV,",25000,"25267,84",PAÍSES BAJOS (UE),ANTIOQUIA,ANTIOQUIA,TRANSPORTE MARÍTIMO,62500,0,0,12175,"2,5","2,473499911","2,5",EUROPA
2019,5,24,24/5/2019,CARTAGENA,GUAN CHONG COCOA MANUFACTURES SDN BHD,100080,100914,MALASIA,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"231384,96",0,0,0,"2,312","2,292892562","2,312",ASIA
2019,5,25,25/5/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,74934,"75683,34",MÉXICO,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"178342,92",0,0,0,"2,38","2,356435644","2,38",AMÉRICA
2019,5,25,25/5/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,74934,"75683,34",MÉXICO,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"178342,92",0,0,0,"2,38","2,356435644","2,38",AMÉRICA
2019,5,25,25/5/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,74934,"75683,34",MÉXICO,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"178342,92",0,0,0,"2,38","2,356435644","2,38",AMÉRICA
2019,5,25,25/5/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,74934,"75683,34",MÉXICO,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"178342,92",0,0,0,"2,38","2,356435644","2,38",AMÉRICA
2019,5,27,27/5/2019,CARTAGENA,FERRERO TRADING LUX S.A.,49978,50440,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"147458,17",0,0,0,"2,950461603","2,923437153","2,950461603",EUROPA
2019,5,28,28/5/2019,CARTAGENA,FERRERO TRADING LUX S.A.,25239,25470,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"74466,7",0,0,0,"2,950461587","2,923702395","2,950461587",EUROPA
2019,5,28,28/5/2019,CARTAGENA,BRIDGE INTERNATIONAL COMPANY,50380,50380,MÉXICO,CESAR,CESAR,TRANSPORTE MARÍTIMO,"112145,88",0,0,0,"2,226","2,226","2,226",AMÉRICA
2019,5,28,28/5/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,99912,100492,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"231110,42",4000,"1181,46",0,"2,313139763","2,299789237","2,313139763",AMÉRICA
2019,5,30,30/5/2019,CARTAGENA,SUCESORES DE JOSE SALGADO S A I C,24978,"25227,78",ARGENTINA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"66691,26","1146,74",0,0,"2,67","2,643564356","2,67",AMÉRICA
2019,5,31,31/5/2019,CARTAGENA,GUAN CHONG COCOA MANUFACTURER SDN BHD,"24769,8",25020,MALASIA,ARAUCA,ARAUCA,TRANSPORTE MARÍTIMO,"60923,7",0,0,0,"2,45959596","2,435","2,45959596",ASIA
2019,5,31,31/5/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,99912,"100911,12",MÉXICO,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"239788,8",0,0,0,"2,4","2,376237624","2,4",AMÉRICA
2019,5,31,31/5/2019,BOGOTÁ,TABAL CHOCOLATE,750,757,ESTADOS UNIDOS,SANTANDER,SANTANDER,TRANSPORTE AÉREO,4125,1200,100,155,"5,5","5,449141347","5,5",AMÉRICA
2019,6,1,1/6/2019,CARTAGENA,FERRERO TRADING LUX S.A.,25139,25370,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"74171,64",0,0,0,"2,950461037","2,923596374","2,950461037",EUROPA
2019,6,1,1/6/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,99912,100492,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"231702,42",3408,"1181,46",0,"2,319064977","2,305680253","2,319064977",AMÉRICA
2019,6,1,1/6/2019,CARTAGENA,FERRERO TRADING LUX S.A.,25229,25460,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"74437,2",0,0,0,"2,95046177","2,923692066","2,95046177",EUROPA
2019,6,4,4/6/2019,CARTAGENA,VON ALM PTE LTD,50040,50450,ESTADOS UNIDOS,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"117203,68",0,0,0,"2,34219984","2,323165114","2,34219984",AMÉRICA
2019,6,8,8/6/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,199824,200984,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,490246,6816,2498,0,"2,453388982","2,439228993","2,453388982",AMÉRICA
2019,6,8,8/6/2019,CARTAGENA,NESTLE MEXICO S.A. DE C.V.,50005,50400,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"116361,64",0,0,0,"2,3270001","2,308762698","2,3270001",AMÉRICA
2019,6,10,10/6/2019,CARTAGENA,FINO DE AROMA CO LTD,1480,"1530,79",JAPÓN,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"6186,4",0,0,0,"4,18","4,041312002","4,18",ASIA
2019,6,12,12/6/2019,BUENAVENTURA,ATLANTIC COCOA CO.,11500,11750,ESTADOS UNIDOS,CAUCA,CAUCA,TRANSPORTE MARÍTIMO,51000,0,0,0,"4,434782609","4,340425532","4,434782609",AMÉRICA
2019,6,14,14/6/2019,CARTAGENA,FERRERO TRADING LUX S.A.,25249,25480,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"73191,03",0,0,0,"2,898769456","2,872489403","2,898769456",EUROPA
2019,6,15,15/6/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,74934,75368,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"176162,8",2556,898,0,"2,350906131","2,337368645","2,350906131",AMÉRICA
2019,6,17,17/6/2019,CARTAGENA,BLOMMER CHOCOLATE COMPANY,50040,50450,ESTADOS UNIDOS,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"118494,72",0,0,0,"2,368","2,3487556","2,368",AMÉRICA
2019,6,17,17/6/2019,CARTAGENA,NESTLE MEXICO S.A. DE C.V.,100080,100914,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"236589,12",0,0,0,"2,364","2,34446281","2,364",AMÉRICA
2019,6,18,18/6/2019,BUENAVENTURA,AROMAS CARIBE CHILE SPA,600,630,CHILE,TOLIMA,TOLIMA,TRANSPORTE MARÍTIMO,4110,0,0,0,"6,85","6,523809524","6,85",AMÉRICA
2019,6,19,19/6/2019,CARTAGENA,SUCESORES DE JOSE SALGADO S A I C,24978,"25227,78",ARGENTINA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"66441,48","1118,52",0,0,"2,66","2,633663366","2,66",AMÉRICA
2019,6,20,20/6/2019,CARTAGENA,FERRERO TRADING LUX S.A.,25179,25410,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"72988,1",0,0,0,"2,898768815","2,872416372","2,898768815",EUROPA
2019,6,22,22/6/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,99912,"100911,12",MÉXICO,BOGOTÁ,SANTANDER,TRANSPORTE MARÍTIMO,"239788,8",0,0,0,"2,4","2,376237624","2,4",AMÉRICA
2019,6,25,25/6/2019,MEDELLÍN,BÜHLER AG,200,221,SUIZA,ANTIOQUIA,ANTIOQUIA,TRANSPORTE AÉREO,600,"694,4","12,3","526,6",3,"2,714932127",3,EUROPA
2019,6,25,25/6/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,74934,75369,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"176162,8",2556,898,0,"2,350906131","2,337337632","2,350906131",AMÉRICA
2019,6,25,25/6/2019,CARTAGENA,NESTLE MEXICO S.A. DE C.V.,50040,50457,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"116443,08",0,0,0,"2,327","2,307768595","2,327",AMÉRICA
2019,6,27,27/6/2019,BOGOTÁ,"JAPAN TACHIBANA CO., LTD.",6,6,JAPÓN,BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,30,"467,5",0,0,5,5,5,ASIA
2019,6,29,29/6/2019,CARTAGENA,FERRERO TRADING LUX S.A.,50528,50990,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"153651,77",0,0,0,"3,04092325","3,013370661","3,04092325",EUROPA
2019,7,3,3/7/2019,CARTAGENA,FERRERO TRADING LUX S.A.,25279,25510,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"79148,55",0,0,0,"3,13100004","3,102647981","3,13100004",EUROPA
2019,7,8,8/7/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,74934,75369,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"185270,75",2556,932,0,"2,472452425","2,458182409","2,472452425",AMÉRICA
2019,7,8,8/7/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,99912,100492,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"242041,73",3408,1233,0,"2,422549143","2,40856715","2,422549143",AMÉRICA
2019,7,11,11/7/2019,CARTAGENA,PT. PAPANDAYAN COCOA INDUSTRIES,50040,50450,INDONESIA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"120826,58",0,0,0,"2,41459992","2,394976809","2,41459992",ASIA
2019,7,12,12/7/2019,CARTAGENA,FERRERO TRADING LUX S.A.,50278,50740,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"157420,42",0,0,0,"3,13100004","3,102491525","3,13100004",EUROPA
2019,7,12,12/7/2019,CARTAGENA,GUANG CHONG COCOA MANUFACTURER,50040,50540,MALASIA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"124599,6",0,0,0,"2,49","2,465366047","2,49",ASIA
2019,7,13,13/7/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,99912,100492,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"247027,33",3408,1243,0,"2,472449055","2,458179059","2,472449055",AMÉRICA
2019,7,18,18/7/2019,CARTAGENA,PT. PAPANDAYAN COCOA INDUSTRIES,50040,50450,INDONESIA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"121837,38",0,0,0,"2,43479976","2,415012488","2,43479976",ASIA
2019,7,22,22/7/2019,CARTAGENA,FERRERO TRADING LUX S.A.,25219,25450,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"78960,69",0,0,0,"3,13100004","3,102581139","3,13100004",EUROPA
2019,7,23,23/7/2019,BUENAVENTURA,BOHNKAF-KOLONIAL GMBH & CO.KG,12500,12625,ALEMANIA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,35200,0,0,0,"2,816","2,788118812","2,816",EUROPA
2019,7,23,23/7/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,149868,"151366,68",MÉXICO,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"355187,16",0,0,0,"2,37","2,346534653","2,37",AMÉRICA
2019,7,26,26/7/2019,CARTAGENA,FERRERO TRADING LUX S.A.,50550,51012,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"158272,05",0,0,0,"3,131","3,102643496","3,131",EUROPA
2019,7,26,26/7/2019,CARTAGENA,BLOMMER CHOCOLATE COMPANY,50040,50450,ESTADOS UNIDOS,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"123048,36",0,0,0,"2,459","2,439016056","2,459",AMÉRICA
2019,7,29,29/7/2019,CARTAGENA,GUAN CHONG COCOA MANUFACTURES SDN BHD,100080,100914,MALASIA,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"253702,8",0,0,0,"2,535","2,514049587","2,535",ASIA
2019,7,30,30/7/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,199824,200984,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"495615,25",6816,2525,0,"2,480258878","2,465943806","2,480258878",AMÉRICA
2019,8,1,1/8/2019,CARTAGENA,SUCESORES DE JOSE SALGADO S A I C,24978,"25227,78",ARGENTINA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"68689,5","1090,5",0,0,"2,75","2,722772277","2,75",AMÉRICA
2019,8,1,1/8/2019,CARTAGENA,FERRERO TRADING LUX S.A.,50362,50824,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"157679,55",0,0,0,"3,130923117","3,102462419","3,130923117",EUROPA
2019,8,3,3/8/2019,BUENAVENTURA,ECOM AGROTADE LIMITED,10000,10240,PAÍSES BAJOS (UE),CAUCA,CAUCA,TRANSPORTE MARÍTIMO,47250,0,0,0,"4,725","4,614257813","4,725",EUROPA
2019,8,5,5/8/2019,CARTAGENA,GUAN CHONG COCOA MANUFACTURES SDN BHD,100080,100914,MALASIA,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"198458,64",0,0,0,"1,983","1,96661157","1,983",ASIA
2019,8,6,6/8/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,99912,100492,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,237965,3408,1213,0,"2,381745936","2,367999443","2,381745936",AMÉRICA
2019,8,8,8/8/2019,CARTAGENA,FERRERO TRADING LUX S.A.,50420,50882,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"157865,02",0,0,0,"3,131","3,102571047","3,131",EUROPA
2019,8,20,20/8/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,149868,"151366,68",MÉXICO,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"356685,84",0,0,0,"2,38","2,356435644","2,38",AMÉRICA
2019,8,20,20/8/2019,CARTAGENA,FERRERO TRADING LUX S.A.,25103,25334,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"78597,49",0,0,0,"3,13099988","3,102450857","3,13099988",EUROPA
2019,8,22,22/8/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,199824,200984,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"468971,83",6816,2391,0,"2,346924444","2,333378926","2,346924444",AMÉRICA
2019,8,24,24/8/2019,CARTAGENA,JGFM UPAR Y ASOCIADOS S.SL,50,50,ESPAÑA (UE),MAGDALENA,MAGDALENA,TRANSPORTE MARÍTIMO,"108,93",0,0,0,"2,1786","2,1786","2,1786",EUROPA
2019,8,26,26/8/2019,CARTAGENA,COLCOCOA SARL,50288,50750,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"157451,74",0,0,0,"3,131000239","3,10249734","3,131000239",EUROPA
2019,8,26,26/8/2019,CARTAGENA,COLCOCOA SARL,50176,50638,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"157101,04",0,0,0,"3,130999681","3,102433745","3,130999681",EUROPA
2019,8,26,26/8/2019,SANTA MARTA,MITSUI & CO EUROPE PLC,5000,5100,ITALIA (UE),MAGDALENA,MAGDALENA,TRANSPORTE MARÍTIMO,31300,0,0,0,"6,26","6,137254902","6,26",EUROPA
2019,8,26,26/8/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,74934,75369,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"175864,06",2556,897,0,"2,346919422","2,333373934","2,346919422",AMÉRICA
2019,8,30,30/8/2019,CARTAGENA,FINO DE AROMA CO LTD,520,"540,22",JAPÓN,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"2173,6",0,0,0,"4,18","4,023545963","4,18",ASIA
2019,8,30,30/8/2019,CARTAGENA,NATRA CACAO S.L.,25000,25210,ESPAÑA (UE),ANTIOQUIA,ANTIOQUIA,TRANSPORTE MARÍTIMO,55000,0,0,0,"2,2","2,181673939","2,2",EUROPA
2019,9,4,4/9/2019,BOGOTÁ,ARTESIS ANDREAS KOLLER,196,214,SUIZA,CAUCA,CAUCA,TRANSPORTE AÉREO,392,700,50,0,2,"1,831775701",2,EUROPA
2019,9,5,5/9/2019,BOGOTÁ,VEGAN CHOCOLATES BY LUISA LTD,113,113,REINO UNIDO (UE),SANTANDER,SANTANDER,TRANSPORTE AÉREO,300,360,90,36,"2,654867257","2,654867257","2,654867257",EUROPA
2019,9,9,9/9/2019,CARTAGENA,CURITIBA S.R.L,200,204,ARGENTINA,CAUCA,CAUCA,TRANSPORTE MARÍTIMO,1430,0,0,0,"7,15","7,009803922","7,15",AMÉRICA
2019,9,9,9/9/2019,CARTAGENA,GUAN CHONG COCOA MANUFACTURES SDN BHD,100080,100914,MALASIA,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"221877,36",0,0,0,"2,217","2,198677686","2,217",ASIA
2019,9,9,9/9/2019,CARTAGENA,CHOCOLAT BERNRAIN AG,25000,25250,PAÍSES BAJOS (UE),NORTE DE SANTANDER,NORTE DE SANTANDER,TRANSPORTE MARÍTIMO,67000,0,0,0,"2,68","2,653465347","2,68",EUROPA
2019,9,10,10/9/2019,CARTAGENA,COLCOCOA SARL,25269,25500,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"75200,54",0,0,0,"2,975999842","2,949040784","2,975999842",EUROPA
2019,9,10,10/9/2019,CARTAGENA,VON ALM Pte. Ltd,50040,50450,ESTADOS UNIDOS,HUILA,BOGOTÁ,TRANSPORTE MARÍTIMO,"116983,5",0,0,0,"2,33779976","2,318800793","2,33779976",AMÉRICA
2019,9,11,11/9/2019,BOGOTÁ,ROYAL ARTS INC,600,636,JAPÓN,BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,5869,1931,0,0,"9,781666667","9,227987421","9,781666667",ASIA
2019,9,14,14/9/2019,CARTAGENA,COLCOCOA SARL,25027,25258,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"74480,36",0,0,0,"2,97600032","2,94878296","2,97600032",EUROPA
2019,9,16,16/9/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,99912,"100911,12",MÉXICO,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"241287,48",0,0,0,"2,415","2,391089109","2,415",AMÉRICA
2019,9,16,16/9/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,74934,75369,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"175864,06",2556,897,0,"2,346919422","2,333373934","2,346919422",AMÉRICA
2019,9,16,16/9/2019,BOGOTÁ,"GOODNOW FARMS, LLC",500,606,ESTADOS UNIDOS,BOYACÁ,BOYACÁ,TRANSPORTE AÉREO,2045,875,80,0,"4,09","3,374587459","4,09",AMÉRICA
2019,9,18,18/9/2019,CARTAGENA,GUAN CHONG COCOA MANUFACTURER,50040,50450,MALASIA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"123748,9",0,0,0,"2,4729996","2,452901883","2,4729996",ASIA
2019,9,23,23/9/2019,BUENAVENTURA,CONFITERA CO LTD,12351,"12474,51",JAPÓN,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"31038,06",0,0,0,"2,512999757","2,488118571","2,512999757",ASIA
2019,9,26,26/9/2019,CARTAGENA,COLCOCOA SARL,50288,50750,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,"149657,08",0,0,0,"2,975999841","2,94890798","2,975999841",EUROPA
2019,9,27,27/9/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,99912,100492,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"232199,44",3408,1184,0,"2,324039555","2,310626119","2,324039555",AMÉRICA
2019,9,30,30/9/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,99912,"100911,12",MÉXICO,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"248181,4",0,0,0,"2,48399992","2,459405861","2,48399992",AMÉRICA
2019,10,3,3/10/2019,CARTAGENA,OLAM INTERNATION LTD C/O JB DISTRIPARK SDN BHD,149868,"151366,68",MALASIA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"378416,7",0,0,0,"2,525","2,5","2,525",ASIA
2019,10,3,3/10/2019,SANTA MARTA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,49956,50246,MÉXICO,SANTANDER,MAGDALENA,TRANSPORTE MARÍTIMO,"118395,72",1704,592,0,"2,37","2,356321299","2,37",AMÉRICA
2019,10,5,5/10/2019,CARTAGENA,OLAM INTERNATION LTD C/O JB DISTRIPARK SDN BHD,149868,"151366,68",MALASIA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"378416,7",0,0,0,"2,525","2,5","2,525",ASIA
2019,10,7,7/10/2019,CARTAGENA,SUCESORES DE JOSE SALGADO S A I C,24978,"25227,78",ARGENTINA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"70937,52","1113,48",0,0,"2,84","2,811881188","2,84",AMÉRICA
2019,10,7,7/10/2019,CARTAGENA,COLCOCOA SARL,24917,25148,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,74153,0,0,0,"2,976000321","2,94866391","2,976000321",EUROPA
2019,10,10,10/10/2019,CARTAGENA,CARGILL B .V. CARGILL COCOA & CHOCOLATE,12500,12605,BÉLGICA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,32750,0,0,0,"2,62","2,598175327","2,62",EUROPA
2019,10,15,15/10/2019,CARTAGENA,LE CERCLE DU CACAO SPRL,3060,3176,BÉLGICA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"12530,7","2078,99","47,71",0,"4,095","3,945434509","4,095",EUROPA
2019,10,18,18/10/2019,CARTAGENA,OLAM INTERNATION LTD C/O JB DISTRIPARK SDN BHD,149868,"151366,68",MALASIA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"378416,7",0,0,0,"2,525","2,5","2,525",ASIA
2019,10,19,19/10/2019,BUENAVENTURA,HOTEL CHOCOLAT VAT NO. 945695766,6000,6120,REINO UNIDO (UE),CAUCA,CAUCA,TRANSPORTE MARÍTIMO,36000,1650,0,0,6,"5,882352941",6,EUROPA
2019,10,23,23/10/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO SA DE CV,25020,25210,MÉXICO,SANTANDER,ANTIOQUIA,TRANSPORTE MARÍTIMO,61049,0,0,0,"2,440007994","2,421618405","2,440007994",AMÉRICA
2019,10,28,28/10/2019,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,99912,"100911,12",MÉXICO,BOGOTÁ,SANTANDER,TRANSPORTE MARÍTIMO,"248181,4",0,0,0,"2,48399992","2,459405861","2,48399992",AMÉRICA
2019,10,29,29/10/2019,BUENAVENTURA,MAX FELCHLIN AG,12200,12500,SUIZA,NARIÑO,NARIÑO,TRANSPORTE MARÍTIMO,46360,0,0,0,"3,8","3,7088","3,8",EUROPA
